hit_id,colloc,sent_text,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,sent_text,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,colloc,category
apw_eng_20041221_0073_8:11-12-13,so_good,-LBQ-  She 's been there in the good times and the not so good times and without her love and support I would not have been able to achieve it .  -RDQ-,not,so,good,and the not so good times and,apw_eng_20041221_0073_8,"-LBQ-  More than anybody else she has helped me , advised me , counseled me and encouraged me in the 30 years I 've been in public life ,  -RDQ-  Howard said .",-LBQ-  She 's been there in the good times and the not so good times and without her love and support I would not have been able to achieve it .  -RDQ-,`` She 's been there in the good times and the not so good times and without her love and support I would not have been able to achieve it . '',`` she 's be there in the good time and the not so good time and without she love and support I would not have be able to achieve it . '',He said he would celebrate with a small family dinner .,not,so,good,11,12,13,"{'lemma': 'good', 'ix': 13, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'time'}","{'lemma': 'not', 'ix': 11, 'xpos': 'RB', 'deprel': 'neg', 'head': 'good'}",neg,"{'lemma': 'good', 'ix': 13, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'time'}","{'lemma': 'so', 'ix': 12, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}",advmod,apw_eng_200412,11-12-13,so_good,immediateNeg
apw_eng_20041221_0046_496:14-15-16,as_strong,"Islamabad -- ihs-LAH ' - muh-bahd ' -LRB- Slight stress on final syllable , not as strong as stress on second syllable -RRB-",not,as,strong,"syllable , not as strong as stress",apw_eng_20041221_0046_496,Neville Isdell -- IHZ ' - del,"Islamabad -- ihs-LAH ' - muh-bahd ' -LRB- Slight stress on final syllable , not as strong as stress on second syllable -RRB-","Islamabad -- ihs-LAH ' - muh-bahd ' -LRB- Slight stress on final syllable , not as strong as stress on second syllable -RRB-","Islamabad -- ihs-lah ' - muh-bahd ' -lrb- Slight stress on final syllable , not as strong as stress on second syllable -rrb-",Igor Ivanov -- EE ' - gohr ee-VAHN ' - awf,not,as,strong,14,15,16,"{'lemma': 'strong', 'ix': 16, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'stress'}","{'lemma': 'not', 'ix': 14, 'xpos': 'RB', 'deprel': 'neg', 'head': 'strong'}",neg,"{'lemma': 'strong', 'ix': 16, 'xpos': 'JJ', 'deprel': 'amod', 'head': 'stress'}","{'lemma': 'as', 'ix': 15, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'strong'}",advmod,apw_eng_200412,14-15-16,as_strong,immediateNeg
apw_eng_20041221_0020_2:5-6-7,legally_binding,"The vote , which is not legally binding but reflects global opinion , was 71 in favor , 54 against and 55 abstentions .",not,legally,binding,which is not legally binding but reflects,apw_eng_20041221_0020_2,"The U.N. General Assembly on Monday approved a U.S.-backed resolution expressing serious concern at human rights violations in Iran , citing new crackdowns on freedom of expression , the execution of children , and the persecution of political opponents and religious dissenters .","The vote , which is not legally binding but reflects global opinion , was 71 in favor , 54 against and 55 abstentions .","the vote , which is not legally binding but reflects global opinion , was 71 in favor , 54 against and 55 abstentions .","the vote , which be not legally binding but reflect global opinion , be 71 in favor , 54 against and 55 abstention .","The 191-nation world body said there is a  -LBQ-  worsening situation  -RDQ-  regarding freedom of opinion and expression , and freedom of the media ,  -LBQ-  especially the increased persecution for the peaceful expression of political views , including arbitrary arrest and detention without charge or trial .  -RDQ-",not,legally,binding,5,6,7,"{'lemma': 'binding', 'ix': 7, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'vote'}","{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'neg', 'head': 'binding'}",neg,"{'lemma': 'binding', 'ix': 7, 'xpos': 'JJ', 'deprel': 'rcmod', 'head': 'vote'}","{'lemma': 'legally', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'binding'}",advmod,apw_eng_200412,5-6-7,legally_binding,immediateNeg
apw_eng_20041221_0019_9:7-8-9,directly_responsible,Defense attorneys say their clients either were not directly responsible for putting the immigrants in the trailer or were accused by unreliable witnesses .,not,directly,responsible,either were not directly responsible for putting,apw_eng_20041221_0019_9,"If convicted , they could get up to life in prison .",Defense attorneys say their clients either were not directly responsible for putting the immigrants in the trailer or were accused by unreliable witnesses .,defense attorneys say their clients either were not directly responsible for putting the immigrants in the trailer or were accused by unreliable witnesses .,defense attorney say they client either be not directly responsible for put the immigrant in the trailer or were accuse by unreliable witness .,Jurors asked Monday to review several trial exhibits and also asked U.S. District Judge Vanessa Gilmore for a definition of the word  -LBQ-  harboring .  -RDQ-,not,directly,responsible,7,8,9,"{'lemma': 'responsible', 'ix': 9, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 7, 'xpos': 'RB', 'deprel': 'neg', 'head': 'responsible'}",neg,"{'lemma': 'responsible', 'ix': 9, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'directly', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'responsible'}",advmod,apw_eng_200412,7-8-9,directly_responsible,immediateNeg
apw_eng_20041221_0009_4:14-15-16,immediately_available,"No reason was given for the change , and spokesmen for the companies were n't immediately available for comment .",n't,immediately,available,companies were n't immediately available for comment,apw_eng_20041221_0009_4,"Santa Clara , California-based McAfee 's technology was used to scan Hotmail 's attachments and e-mails .","No reason was given for the change , and spokesmen for the companies were n't immediately available for comment .","no reason was given for the change , and spokesmen for the companies were n't immediately available for comment .","no reason was give for the change , and spokesman for the company be not immediately available for comment .","The value of the deal , and the implications for Tokyo-based Trend Micro 's earnings were not announced .",n't,immediately,available,14,15,16,"{'lemma': 'available', 'ix': 16, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'give'}","{'lemma': 'not', 'ix': 14, 'xpos': 'RB', 'deprel': 'neg', 'head': 'available'}",neg,"{'lemma': 'available', 'ix': 16, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'give'}","{'lemma': 'immediately', 'ix': 15, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'available'}",advmod,apw_eng_200412,14-15-16,immediately_available,immediateNeg
apw_eng_20041220_0048_4:14-15-16,immediately_available,"No reason was given for the change , and spokesmen for the companies were n't immediately available for comment .",n't,immediately,available,companies were n't immediately available for comment,apw_eng_20041220_0048_4,"Santa Clara , California-based McAfee 's technology was used to scan Hotmail 's attachments and e-mails .","No reason was given for the change , and spokesmen for the companies were n't immediately available for comment .","no reason was given for the change , and spokesmen for the companies were n't immediately available for comment .","no reason was give for the change , and spokesman for the company be not immediately available for comment .","The value of the deal , and the implications for Tokyo-based Trend Micro 's earnings were not announced .",n't,immediately,available,14,15,16,"{'lemma': 'available', 'ix': 16, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'give'}","{'lemma': 'not', 'ix': 14, 'xpos': 'RB', 'deprel': 'neg', 'head': 'available'}",neg,"{'lemma': 'available', 'ix': 16, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'give'}","{'lemma': 'immediately', 'ix': 15, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'available'}",advmod,apw_eng_200412,14-15-16,immediately_available,immediateNeg
apw_eng_20041220_0038_2:22-23-24,immediately_available,"Navy Secretary Gordon England refused to provide the man 's name or nationality , and the circumstances of his original capture were not immediately available .",not,immediately,available,capture were not immediately available .,apw_eng_20041220_0038_2,"A military review has determined a second prisoner held at the U.S. base at Guantanamo Bay , Cuba , is wrongly classified as an enemy combatant , and he will be will released to his home country soon , a Pentagon official said Monday .","Navy Secretary Gordon England refused to provide the man 's name or nationality , and the circumstances of his original capture were not immediately available .","Navy Secretary Gordon England refused to provide the man 's name or nationality , and the circumstances of his original capture were not immediately available .","Navy Secretary Gordon England refuse to provide the man 's name or nationality , and the circumstance of he original capture be not immediately available .",The State Department has been notified of the decision and will make arrangements to return him home .,not,immediately,available,22,23,24,"{'lemma': 'available', 'ix': 24, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'refuse'}","{'lemma': 'not', 'ix': 22, 'xpos': 'RB', 'deprel': 'neg', 'head': 'available'}",neg,"{'lemma': 'available', 'ix': 24, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'refuse'}","{'lemma': 'immediately', 'ix': 23, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'available'}",advmod,apw_eng_200412,22-23-24,immediately_available,immediateNeg
apw_eng_20041220_0026_2:22-23-24,immediately_available,"Navy Secretary Gordon England refused to provide the man 's name or nationality , and the circumstances of his original capture were not immediately available .",not,immediately,available,capture were not immediately available .,apw_eng_20041220_0026_2,"A military review has determined a second prisoner held at the U.S. base in Guantanamo Bay , Cuba , is wrongly classified as an enemy combatant , and he will be will released to his home country soon , a Pentagon official said Monday .","Navy Secretary Gordon England refused to provide the man 's name or nationality , and the circumstances of his original capture were not immediately available .","Navy Secretary Gordon England refused to provide the man 's name or nationality , and the circumstances of his original capture were not immediately available .","Navy Secretary Gordon England refuse to provide the man 's name or nationality , and the circumstance of he original capture be not immediately available .",The State Department has been notified of the decision and will make arrangements to return him home .,not,immediately,available,22,23,24,"{'lemma': 'available', 'ix': 24, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'refuse'}","{'lemma': 'not', 'ix': 22, 'xpos': 'RB', 'deprel': 'neg', 'head': 'available'}",neg,"{'lemma': 'available', 'ix': 24, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'refuse'}","{'lemma': 'immediately', 'ix': 23, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'available'}",advmod,apw_eng_200412,22-23-24,immediately_available,immediateNeg
apw_eng_20041220_0022_3:23-24-25,immediately_able,"Officials at South Korea 's Unification Ministry , which handles relations with North Korea , and officials at National Intelligence Service , were not immediately able to confirm the report Monday .",not,immediately,able,", were not immediately able to confirm",apw_eng_20041220_0022_3,"South Korea 's Yonhap news agency reported Sunday that Kim Jong Nam , son of Kim Jong Il , had been targeted during his trip here last month and was protected by Austrian intelligence agents who got wind of the alleged plot .","Officials at South Korea 's Unification Ministry , which handles relations with North Korea , and officials at National Intelligence Service , were not immediately able to confirm the report Monday .","officials at South Korea 's Unification Ministry , which handles relations with North Korea , and officials at National Intelligence Service , were not immediately able to confirm the report Monday .","official at South Korea 's Unification Ministry , which handle relation with North Korea , and official at National Intelligence Service , be not immediately able to confirm the report Monday .","Austrian Interior Ministry spokesman Rudolf Gollia confirmed that officers with the country 's counterterrorism force were assigned to provide security for Kim Jong Nam 's visit , but denied knowledge of any assassination plot .",not,immediately,able,23,24,25,"{'lemma': 'able', 'ix': 25, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 23, 'xpos': 'RB', 'deprel': 'neg', 'head': 'able'}",neg,"{'lemma': 'able', 'ix': 25, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 24, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'able'}",advmod,apw_eng_200412,23-24-25,immediately_able,immediateNeg
apw_eng_20041220_0009_4:20-21-22,necessarily_adversarial,"Singapore , a wealthy nation of 4 million , maintains that journalists contribute to the nation 's development and are not necessarily adversarial .",not,necessarily,adversarial,and are not necessarily adversarial .,apw_eng_20041220_0009_4,"Lee scoffed at a recent report by a media watchdog , Reporters Without Borders , that equated press freedom in Singapore with restrictions on the media in totalitarian North Korea .","Singapore , a wealthy nation of 4 million , maintains that journalists contribute to the nation 's development and are not necessarily adversarial .","Singapore , a wealthy nation of 4 million , maintains that journalists contribute to the nation 's development and are not necessarily adversarial .","Singapore , a wealthy nation of 4 million , maintain that journalist contribute to the nation 's development and be not necessarily adversarial .","-LBQ-  We are not that daft ,  -RDQ-  Lee said .",not,necessarily,adversarial,20,21,22,"{'lemma': 'adversarial', 'ix': 22, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'contribute'}","{'lemma': 'not', 'ix': 20, 'xpos': 'RB', 'deprel': 'neg', 'head': 'adversarial'}",neg,"{'lemma': 'adversarial', 'ix': 22, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'contribute'}","{'lemma': 'necessarily', 'ix': 21, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'adversarial'}",advmod,apw_eng_200412,20-21-22,necessarily_adversarial,immediateNeg
apw_eng_20041208_0098_4:2-3-4,immediately_clear,"It was not immediately clear if any American forces were injured in the attack , which happened at around 6 -COL- 30 a.m. -LRB- 0330GMT -RRB- .",not,immediately,clear,it was not immediately clear if any,apw_eng_20041208_0098_4,"-LBQ-  There was a car bomb but we have no further information as yet ,  -RDQ-  an Iraqi police official said on condition of anonymity .","It was not immediately clear if any American forces were injured in the attack , which happened at around 6 -COL- 30 a.m. -LRB- 0330GMT -RRB- .","it was not immediately clear if any American forces were injured in the attack , which happened at around 6:30 a.m. -LRB- 0330GMT -RRB- .","it be not immediately clear if any american force were injure in the attack , which happen at around 6:30 a.m. -lrb- 0330GMT -rrb- .",The U.S. military had no immediate details .,not,immediately,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediately_clear,immediateNeg
