hit_id,colloc,sent_text,neg_form,adv_form,adj_form,text_window,sent_id,prev_sent,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,category
nyt_eng_19980515_0164_20:5-6-7,much_different,"-LBQ-  The education process is not much different than it was in the days of Socrates or the day after Gutenberg printed the Bible ,  -RDQ-  he said .",not,much,different,process is not much different than it,nyt_eng_19980515_0164_20,"Indeed , Cole believes most teachers are probably still relying on chalkboards to visually present information .","`` The education process is not much different than it was in the days of Socrates or the day after Gutenberg printed the Bible , '' he said .","`` the education process be not much different than it be in the day of Socrates or the day after Gutenberg print the Bible , '' he say .","Some educators say the future is clear  -COL-  that technology ultimately will revolutionize the way teachers teach , students learn and administrators supervise .",not,much,different,5,6,7,"{'lemma': 'different', 'ix': 7, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'neg', 'head': 'different'}",neg,"{'lemma': 'different', 'ix': 7, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'much', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'different'}",advmod,nyt_eng_199805,5-6-7,immediateNeg
nyt_eng_19980515_0154_3:5-6-7,as_intimidating,Building your own site is n't as intimidating as you might think .,n't,as,intimidating,site is n't as intimidating as you,nyt_eng_19980515_0154_3,"Once you 've found Jason 's page , listing what 's inside his desk -LRB- cac.psu.edu/jag164/desk.html -RRB- , you 're bound to decide that you or your business has something more to offer .",building your own site is n't as intimidating as you might think .,build you own site be not as intimidating as you might think .,"The language of the Web _ Hypertext Markup Language , or HTML _ is actually pretty simple .",n't,as,intimidating,5,6,7,"{'lemma': 'intimidating', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'neg', 'head': 'intimidating'}",neg,"{'lemma': 'intimidating', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'intimidating'}",advmod,nyt_eng_199805,5-6-7,immediateNeg
nyt_eng_19980515_0146_42:16-17-18,really_sure,"Somebody said I touched the puck and it went to the post , but I 'm not really sure .  -RDQ-",not,really,sure,I 'm not really sure . '',nyt_eng_19980515_0146_42,I do n't know if I touched it with my hand .,"somebody said I touched the puck and it went to the post , but I 'm not really sure . ''","somebody say I touch the puck and it go to the post , but I be not really sure . ''","Following the win over Russia two days later , Hasek and his triumphant teammates flew to Prague , Vaclav Havel having dispatched his presidential jet to bring home the hockey heroes .",not,really,sure,16,17,18,"{'lemma': 'sure', 'ix': 18, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'say'}","{'lemma': 'not', 'ix': 16, 'xpos': 'RB', 'deprel': 'neg', 'head': 'sure'}",neg,"{'lemma': 'sure', 'ix': 18, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'say'}","{'lemma': 'really', 'ix': 17, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}",advmod,nyt_eng_199805,16-17-18,immediateNeg
nyt_eng_19980515_0143_22:3-4-5,really_sharp,Indian Charlie was not really sharp and he did n't have a chance to win it .,not,really,sharp,Charlie was not really sharp and he,nyt_eng_19980515_0143_22,-LBQ-  I 'm only going to come here if I think I have a chance to win .,Indian Charlie was not really sharp and he did n't have a chance to win it .,Indian Charlie be not really sharp and he did not have a chance to win it .,My focus is on the Derby .,not,really,sharp,3,4,5,"{'lemma': 'sharp', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'sharp'}",neg,"{'lemma': 'sharp', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'really', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sharp'}",advmod,nyt_eng_199805,3-4-5,immediateNeg
nyt_eng_19980515_0142_18:8-9-10,too_worried,"-LBQ-  I 'm concerned , but I 'm not too worried ,  -RDQ-  she said .",not,too,worried,"I 'm not too worried , ''",nyt_eng_19980515_0142_18,"Lau , the woman with her money on the line , does n't mind saying the company has gone through a  -LBQ-  crisis .  -RDQ-","`` I 'm concerned , but I 'm not too worried , '' she said .","`` I be concern , but I be not too worried , '' she say .",-LBQ-  Some of the situation is uncontrollable .,not,too,worried,8,9,10,"{'lemma': 'worried', 'ix': 10, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'concern'}","{'lemma': 'not', 'ix': 8, 'xpos': 'RB', 'deprel': 'neg', 'head': 'worried'}",neg,"{'lemma': 'worried', 'ix': 10, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'concern'}","{'lemma': 'too', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'worried'}",advmod,nyt_eng_199805,8-9-10,immediateNeg
nyt_eng_19980515_0140_10:20-21-22,clinically_impotent,"But many of the men in these studies had achieved intercourse in the previous three months , and so were not clinically impotent , according to Barada .",not,clinically,impotent,"so were not clinically impotent , according",nyt_eng_19980515_0140_10,"Among men taking this dose of Viagra , 69 percent of the attempts at intercourse were successful , compared with only 22 percent in the placebo group .","but many of the men in these studies had achieved intercourse in the previous three months , and so were not clinically impotent , according to Barada .","but many of the man in these study had achieve intercourse in the previous three month , and so be not clinically impotent , accord to Barada .","He is now running an eight-week study of Viagra , funded by Pfizer , to see how it compares with other impotence treatments .",not,clinically,impotent,20,21,22,"{'lemma': 'impotent', 'ix': 22, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'achieve'}","{'lemma': 'not', 'ix': 20, 'xpos': 'RB', 'deprel': 'neg', 'head': 'impotent'}",neg,"{'lemma': 'impotent', 'ix': 22, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'achieve'}","{'lemma': 'clinically', 'ix': 21, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'impotent'}",advmod,nyt_eng_199805,20-21-22,immediateNeg
nyt_eng_19980515_0134_30:26-27-28,as_weird,"Oh , and how weird is it to have your name adopted by the lead character on Fox 's  -LBQ-  Millennium  -RDQ-  ?  -LBQ-  It 's not as weird as you 'd think ,  -RDQ-  Black says .",not,as,weird,It 's not as weird as you,nyt_eng_19980515_0134_30,"It 's hard to get too teary-eyed , but I 'm glad it came out .  -RDQ-","oh , and how weird is it to have your name adopted by the lead character on Fox 's `` Millennium '' ? `` It 's not as weird as you 'd think , '' Black says .","oh , and how weird is it to have you name adopt by the lead character on Fox 's `` millennium '' ? `` it be not as weird as you would think , '' Black say .",-LBQ-  It 's just my stage name  -RDQ-  _ his given name is Charles Thompson IV _  -LBQ-  and I 'm semidetached from that .,not,as,weird,26,27,28,"{'lemma': 'weird', 'ix': 28, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'not', 'ix': 26, 'xpos': 'RB', 'deprel': 'neg', 'head': 'weird'}",neg,"{'lemma': 'weird', 'ix': 28, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'as', 'ix': 27, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'weird'}",advmod,nyt_eng_199805,26-27-28,immediateNeg
nyt_eng_19980515_0134_27:3-5-6,totally_nostalgic,"-LBQ-  I ca n't be totally nostalgic about it ,  -RDQ-  he says ,  -LBQ-  as it 's still close to me .",n't,totally,nostalgic,I ca n't be totally nostalgic about it,nyt_eng_19980515_0134_27,Black got a bit of a boost last year when Elektra released the Pixies compilation  -LBQ-  Death to the Pixies  -RDQ-  -LRB- the phrase had been a band T-shirt\/joke slogan long before its demise -RRB- .,"`` I ca n't be totally nostalgic about it , '' he says , `` as it 's still close to me .","`` I can not be totally nostalgic about it , '' he say , `` as it be still close to I .","Also , because what it is _ it is n't rarities , just previously released material .",n't,totally,nostalgic,3,5,6,"{'lemma': 'nostalgic', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'neg', 'head': 'nostalgic'}",neg,"{'lemma': 'nostalgic', 'ix': 6, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'totally', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'nostalgic'}",advmod,nyt_eng_199805,3-5-6,immediateNeg
nyt_eng_19980515_0130_13:16-17-18,very_ideological,"` Wireds ' are optimistic , feel in control of their destiny , and  -LBQ-  are not very ideological ; they reject dogma or agendas ; they prefer an issue-by-issue approach ,  -RDQ-  said Danielson .",not,very,ideological,`` are not very ideological ; they,nyt_eng_19980515_0130_13,"Bill Danielson , a Republican pollster who did a widely quoted  -LBQ-  Digital Citizen  -RDQ-  poll for Luntz Research , sliced the salami thus  -COL-  8.5 percent of adults , about 15 million voters in all , are  -LBQ-  wired ;  -RDQ-  using e-mail thrice weekly , and three of four devices  -COL-  pager , cell phone , laptop , home computer .","` Wireds ' are optimistic , feel in control of their destiny , and `` are not very ideological ; they reject dogma or agendas ; they prefer an issue-by-issue approach , '' said Danielson .","` Wireds ' be optimistic , feel in control of they destiny , and `` be not very ideological ; they reject dogma or agenda ; they prefer a issue-by-issue approach , '' say Danielson .","They are not all  -LBQ-  opinion leaders ,  -RDQ-  but  -LBQ-  they are definitely opinion-ated !  -RDQ-",not,very,ideological,16,17,18,"{'lemma': 'ideological', 'ix': 18, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'optimistic'}","{'lemma': 'not', 'ix': 16, 'xpos': 'RB', 'deprel': 'neg', 'head': 'ideological'}",neg,"{'lemma': 'ideological', 'ix': 18, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'optimistic'}","{'lemma': 'very', 'ix': 17, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'ideological'}",advmod,nyt_eng_199805,16-17-18,immediateNeg
nyt_eng_19980515_0130_5:0-7-8,as_big,"No , Web politics is still not as big as television politics , money politics , incumbency politics , racial politics or class politics .",no,as,big,"no , Web politics is still not as big as television",nyt_eng_19980515_0130_5,There 's a lot going on .,"no , Web politics is still not as big as television politics , money politics , incumbency politics , racial politics or class politics .","no , web politics be still not as big as television politics , money politics , incumbency politics , racial politics or class politics .","But it 's getting there , claims John Cullinane , the software entrepreneur who underwrote the conference for a chance to listen in on what may be the future .",no,as,big,0,7,8,"{'lemma': 'big', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'no', 'ix': 0, 'xpos': 'UH', 'deprel': 'dep', 'head': 'big'}",dep,"{'lemma': 'big', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'big'}",advmod,nyt_eng_199805,0-7-8,immediateNeg
nyt_eng_19980515_0130_5:6-7-8,as_big,"No , Web politics is still not as big as television politics , money politics , incumbency politics , racial politics or class politics .",not,as,big,is still not as big as television,nyt_eng_19980515_0130_5,There 's a lot going on .,"no , Web politics is still not as big as television politics , money politics , incumbency politics , racial politics or class politics .","no , web politics be still not as big as television politics , money politics , incumbency politics , racial politics or class politics .","But it 's getting there , claims John Cullinane , the software entrepreneur who underwrote the conference for a chance to listen in on what may be the future .",not,as,big,6,7,8,"{'lemma': 'big', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 6, 'xpos': 'RB', 'deprel': 'neg', 'head': 'big'}",neg,"{'lemma': 'big', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'as', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'big'}",advmod,nyt_eng_199805,6-7-8,immediateNeg
nyt_eng_19980515_0129_62:2-3-4,really_interested,I 'm not really interested in that .,not,really,interested,i 'm not really interested in that,nyt_eng_19980515_0129_62,"Of the way all the elements coalesce on the album , Bjork says ,  -LBQ-  It 's the fact that I want them to be how my life is in reality , and my life is n't like I go out there and do monologues all day and everybody shows up when I 'm talking .",i 'm not really interested in that .,I be not really interested in that .,"I always wanted to surround myself with characters that were as strong as me , if not stronger .",not,really,interested,2,3,4,"{'lemma': 'interested', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'interested'}",neg,"{'lemma': 'interested', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'really', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'interested'}",advmod,nyt_eng_199805,2-3-4,immediateNeg
nyt_eng_19980515_0129_40:19-20-21,so_strange,"-LBQ-  Europeans have been doing electronic music for 50 years ,  -RDQ-  Bjork continues ,  -LBQ-  so this is not so strange for them ; it 's actually more roots music in Europe than rock music is .",not,so,strange,this is not so strange for them,nyt_eng_19980515_0129_40,It 's been where I was heading and ` Homogenic ' is where I went all the way .,"`` Europeans have been doing electronic music for 50 years , '' Bjork continues , `` so this is not so strange for them ; it 's actually more roots music in Europe than rock music is .","`` Europeans have been do electronic music for 50 year , '' Bjork continue , `` so this be not so strange for they ; it be actually more roots music in Europe than rock music be .","So , I was thinking ` Poor old Americans , no wonder they 're all feeling confused and dizzy . '",not,so,strange,19,20,21,"{'lemma': 'strange', 'ix': 21, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'do'}","{'lemma': 'not', 'ix': 19, 'xpos': 'RB', 'deprel': 'neg', 'head': 'strange'}",neg,"{'lemma': 'strange', 'ix': 21, 'xpos': 'JJ', 'deprel': 'dep', 'head': 'do'}","{'lemma': 'so', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'strange'}",advmod,nyt_eng_199805,19-20-21,immediateNeg
nyt_eng_19980515_0125_2:31-32-33,very_washable,"How can I wash off a black smoke stain on a wall caused by a runaway candle ? It 's a flat latex wall paint , and I discovered it is not very washable .",not,very,washable,it is not very washable .,nyt_eng_19980515_0125_2,Q.,"how can I wash off a black smoke stain on a wall caused by a runaway candle ? It 's a flat latex wall paint , and I discovered it is not very washable .","how can I wash off a black smoke stain on a wall cause by a runaway candle ? it be a flat latex wall paint , and I discover it be not very washable .",A.,not,very,washable,31,32,33,"{'lemma': 'washable', 'ix': 33, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'discover'}","{'lemma': 'not', 'ix': 31, 'xpos': 'RB', 'deprel': 'neg', 'head': 'washable'}",neg,"{'lemma': 'washable', 'ix': 33, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'discover'}","{'lemma': 'very', 'ix': 32, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'washable'}",advmod,nyt_eng_199805,31-32-33,immediateNeg
nyt_eng_19980515_0116_29:8-9-10,less_offended,Today 's 18 - to 21-year-old cadets seem no less offended .,no,less,offended,cadets seem no less offended .,nyt_eng_19980515_0116_29,It 's not just the old-school officers who are angered by the story .,today 's 18 - to 21-year-old cadets seem no less offended .,today 's 18 - to 21-year-old cadet seem no less offended .,"-LBQ-  Cadets try to hold themselves to high standards when it comes to obeying rules and regulations ,  -RDQ-  said Candice Frost , a fourth-year cadet .",no,less,offended,8,9,10,"{'lemma': 'offended', 'ix': 10, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'no', 'ix': 8, 'xpos': 'DT', 'deprel': 'dep', 'head': 'offended'}",dep,"{'lemma': 'offended', 'ix': 10, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'less', 'ix': 9, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'offended'}",advmod,nyt_eng_199805,8-9-10,immediateNeg
