hit_id|colloc|sent_text|neg_form|adv_form|adj_form|hit_text|text_window|sent_id|prev_id|prev_sent|next_id|next_sent|token_str|lemma_str|neg_lemma|adv_lemma|adj_lemma|neg_index|adv_index|adj_index|dep_neg_source|dep_neg_target|dep_neg_relation|dep_mod_source|dep_mod_target|dep_mod_relation|json_source|match_ix|utt_len|colloc_id|category
pcc_eng_29_109.4595_x1747653_08:19-20-21|necessarily_common|"This book explores the spaces where, in the words of Myrna Kostash, ""our collective, though not necessarily common, interests coincide."""|not|necessarily|common|n't always sure|those plans are n't always sure things .|pcc_eng_29_109.4595_x1747653_08|pcc_eng_29_109.4595_x1747653_07|More than sixty years have passed since the first English-language Ukrainian Canadian novel was published, and the literature playing with notions of what it means to be Ukrainian Canadian suggests that it means many things to many people.|pcc_eng_29_109.4595_x1747653_09|"And while this exploration uses Ukrainian Canadian (in all its iterations) as its focusing lens, it speaks to other minoritized subject positions in Canada and abroad, and perhaps most loudly to contemporary mainstream Canada as well."""|"This book explores the spaces where , in the words of Myrna Kostash , "" our collective , though not necessarily common , interests coincide . """|"this book explore the space where , in the word of Myrna Kostash , "" we collective , though not necessarily common , interest coincide . """|not|necessarily|common|19|20|21|{'lemma': 'common', 'ix': 21, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'coincide'}|{'lemma': 'not', 'ix': 19, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'common'}|advmod|{'lemma': 'common', 'ix': 21, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'coincide'}|{'lemma': 'necessarily', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'common'}|advmod|pcc_eng_29-109|19-20-21|27|pcc_eng_29_109.4595_x1747653_08-21-22|contig
pcc_eng_29_109.4594_x1747651_28:8-9-10|always_sure|But the reality is that those plans aren't always sure things.|n't|always|sure|n't even erotic|popular broadcasts are n't even erotic .|pcc_eng_29_109.4594_x1747651_28|pcc_eng_29_109.4594_x1747651_27|We justify the extra effort by thinking if we can get this big domino to fall, other big ones will follow.|pcc_eng_29_109.4594_x1747651_29|Remember, huge opportunities aren't always inherently opportunities for success.|But the reality is that those plans are n't always sure things .|but the reality be that that plan be not always sure thing .|n't|always|sure|8|9|10|{'lemma': 'sure', 'ix': 10, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'be'}|{'lemma': 'not', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}|advmod|{'lemma': 'sure', 'ix': 10, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'be'}|{'lemma': 'always', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'sure'}|advmod|pcc_eng_29-109|8-9-10|13|pcc_eng_29_109.4594_x1747651_28-10-11|contig
pcc_eng_29_109.4590_x1747647_18:15-16-17|even_erotic|Creative broadcasts always attract more viewers and earn more money, some popular broadcasts aren't even erotic.|n't|even|erotic|not that simple|to Cruithne is not that simple .|pcc_eng_29_109.4590_x1747647_18|pcc_eng_29_109.4590_x1747647_17|Use your imagination!|pcc_eng_29_109.4590_x1747647_19|Just do what you love and enjoy the moment: sing your heart out, arrange a master class, or simply communicate with viewers.|Creative broadcasts always attract more viewers and earn more money , some popular broadcasts are n't even erotic .|Creative broadcast always attract more viewer and earn more money , some popular broadcast be not even erotic .|n't|even|erotic|15|16|17|{'lemma': 'erotic', 'ix': 17, 'xpos': 'JJ', 'deprel': 'parataxis', 'head': 'attract'}|{'lemma': 'not', 'ix': 15, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'erotic'}|advmod|{'lemma': 'erotic', 'ix': 17, 'xpos': 'JJ', 'deprel': 'parataxis', 'head': 'attract'}|{'lemma': 'even', 'ix': 16, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'erotic'}|advmod|pcc_eng_29-109|15-16-17|19|pcc_eng_29_109.4590_x1747647_18-17-18|contig
pcc_eng_29_109.4589_x1747646_12:6-7-8|that_simple|However, getting to Cruithne is not that simple.|not|that|simple|not quite good|for one but not quite good enough for the other|pcc_eng_29_109.4589_x1747646_12|pcc_eng_29_109.4589_x1747646_11|The current level of technology allows the identification of these minerals and ores, after which it will be possible to organize an expedition to deliver them to Earth.|pcc_eng_29_109.4589_x1747646_13|This celestial body has a complex orbit, and getting there by using gravity maneuvers is nearly impossible.|However , getting to Cruithne is not that simple .|however , get to Cruithne be not that simple .|not|that|simple|6|7|8|{'lemma': 'simple', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'simple'}|advmod|{'lemma': 'simple', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'that', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'simple'}|advmod|pcc_eng_29-109|6-7-8|10|pcc_eng_29_109.4589_x1747646_12-8-9|contig
pcc_eng_29_109.4587_x1747643_03:11-12-13|quite_good|For many, they're just too good for one but not quite good enough for the other.|not|quite|good|not even remotely possible|"Field was "" not even remotely possible . """|pcc_eng_29_109.4587_x1747643_03|pcc_eng_29_109.4587_x1747643_02|As a footballer, it must be difficult to find and play at your appropriate level.|pcc_eng_29_109.4587_x1747643_04|How frustrating that must be.|For many , they 're just too good for one but not quite good enough for the other .|for many , they be just too good for one but not quite good enough for the other .|not|quite|good|11|12|13|{'lemma': 'good', 'ix': 13, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'good'}|{'lemma': 'not', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}|advmod|{'lemma': 'good', 'ix': 13, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'good'}|{'lemma': 'quite', 'ix': 12, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'good'}|advmod|pcc_eng_29-109|11-12-13|19|pcc_eng_29_109.4587_x1747643_03-13-14|contig
pcc_eng_29_109.4580_x1747630_31:25-27-28|remotely_possible|"Former guard Bob Kuechenberg told the Chicago Tribune these Dolphins ""do not have a soul"" and a victory at Soldier Field was ""not even remotely possible."""|not|remotely|possible|not just fast|Compute Engine is not just fast .|pcc_eng_29_109.4580_x1747630_31|pcc_eng_29_109.4580_x1747630_30|The Dolphins, who had a bye last Sunday, listened to two weeks of intense criticism for their 1-6 start, including some from members of the 1972 Miami team that recorded the only perfect season in modern NFL history.|pcc_eng_29_109.4580_x1747630_32|After Sunday, the Bears still have one thing in common with the 1985 team: their unbeaten streak was stopped by a Miami club.|"Former guard Bob Kuechenberg told the Chicago Tribune these Dolphins "" do not have a soul "" and a victory at Soldier Field was "" not even remotely possible . """|"former guard Bob Kuechenberg tell the Chicago Tribune this Dolphins "" do not have a soul "" and a victory at Soldier Field be "" not even remotely possible . """|not|remotely|possible|25|27|28|{'lemma': 'possible', 'ix': 28, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'tell'}|{'lemma': 'not', 'ix': 25, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'possible'}|advmod|{'lemma': 'possible', 'ix': 28, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'tell'}|{'lemma': 'remotely', 'ix': 27, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'possible'}|advmod|pcc_eng_29-109|25-27-28|31|pcc_eng_29_109.4580_x1747630_31-28-29|contig
pcc_eng_29_109.4576_x1747622_75:5-6-7|just_fast|"""Google Compute Engine is not just fast."|not|just|fast|n't previously possible|applications that were n't previously possible on App Engine ,|pcc_eng_29_109.4576_x1747622_75|pcc_eng_29_109.4576_x1747622_74|Sebastian Stadil of Scalr wrote, in a recent review:|pcc_eng_29_109.4576_x1747622_76|It's Google fast.|""" Google Compute Engine is not just fast ."|""" Google Compute engine be not just fast ."|not|just|fast|5|6|7|{'lemma': 'fast', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'fast'}|advmod|{'lemma': 'fast', 'ix': 7, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'just', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'fast'}|advmod|pcc_eng_29-109|5-6-7|9|pcc_eng_29_109.4576_x1747622_75-7-8|contig
pcc_eng_29_109.4576_x1747622_47:8-9-10|previously_possible|This allows developers to build applications that weren't previously possible on App Engine, such as IMAP or DNS clients.|n't|previously|possible|n't be much more exact|sadly I ca n't be much more exact .|pcc_eng_29_109.4576_x1747622_47|pcc_eng_29_109.4576_x1747622_46|With outbound sockets, billing-enabled App Engine applications can now make outbound connections with TCP or UDP sockets.|pcc_eng_29_109.4576_x1747622_48|In the Python runtime, we've added support for the Python SSL Library, so you can now open secure connections to remote services such as Apple's Push Notification service.|This allows developers to build applications that were n't previously possible on App Engine , such as IMAP or DNS clients .|this allow developer to build application that be not previously possible on App engine , such as IMAP or DNS client .|n't|previously|possible|8|9|10|{'lemma': 'possible', 'ix': 10, 'xpos': 'JJ', 'deprel': 'acl:relcl', 'head': 'application'}|{'lemma': 'not', 'ix': 8, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'possible'}|advmod|{'lemma': 'possible', 'ix': 10, 'xpos': 'JJ', 'deprel': 'acl:relcl', 'head': 'application'}|{'lemma': 'previously', 'ix': 9, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'possible'}|advmod|pcc_eng_29-109|8-9-10|22|pcc_eng_29_109.4576_x1747622_47-10-11|contig
pcc_eng_29_109.4561_x1747602_25:4-7-8|more_exact|Though sadly I can't be much more exact.|n't|more|exact|scarcely too much|It is scarcely too much to say that paper|pcc_eng_29_109.4561_x1747602_25|pcc_eng_29_109.4561_x1747602_24|I've done a bit of research on these bottlings and with the use of the old style UK proof and the newer metric ABV on the bottle, I have worked out this is likely to be from the 1970's.|pcc_eng_29_109.4561_x1747602_26|Read more to see the fatrumpirate rating|Though sadly I ca n't be much more exact .|though sadly I can not be much more exact .|n't|more|exact|4|7|8|{'lemma': 'exact', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'exact'}|advmod|{'lemma': 'exact', 'ix': 8, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'more', 'ix': 7, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'exact'}|advmod|pcc_eng_29-109|4-7-8|10|pcc_eng_29_109.4561_x1747602_25-8-9|contig
pcc_eng_29_109.4542_x1747576_15:2-3-4|too_much|It is scarcely too much to say that paper made the revival of Europe possible.|scarcely|too|much|n't totally right|These assumptions are n't totally right .|pcc_eng_29_109.4542_x1747576_15|pcc_eng_29_109.4542_x1747576_14|Far more important is the question of the manufacture of paper.|pcc_eng_29_109.4542_x1747576_16|Paper originated in China, where its use probably goes back to the second century B. C.|It is scarcely too much to say that paper made the revival of Europe possible .|it be scarcely too much to say that paper make the revival of Europe possible .|scarcely|too|much|2|3|4|{'lemma': 'much', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'scarcely', 'ix': 2, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'much'}|advmod|{'lemma': 'much', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'too', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'much'}|advmod|pcc_eng_29-109|2-3-4|16|pcc_eng_29_109.4542_x1747576_15-4-5|contig
pcc_eng_29_109.4523_x1747547_13:3-4-5|totally_right|These assumptions aren't totally right.|n't|totally|right|not terribly difficult|but it 's not terribly difficult .|pcc_eng_29_109.4523_x1747547_13|pcc_eng_29_109.4523_x1747547_12|People usually admit to me that they assume the select line is claimed to be easier or that it includes fewer power or that it actually works in another way.|pcc_eng_29_109.4523_x1747547_14|The select line relies on the equivalent principle and works within the equivalent method as the basic plan.|These assumptions are n't totally right .|this assumption be not totally right .|n't|totally|right|3|4|5|{'lemma': 'right', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'not', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'right'}|advmod|{'lemma': 'right', 'ix': 5, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}|{'lemma': 'totally', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'right'}|advmod|pcc_eng_29-109|3-4-5|7|pcc_eng_29_109.4523_x1747547_13-5-6|contig
pcc_eng_29_109.4519_x1747536_02:12-13-14|terribly_difficult|It requires a bit of patience and dexterity, but it's not terribly difficult.|not|terribly|difficult|not much bigger|size , if not much bigger .|pcc_eng_29_109.4519_x1747536_02|pcc_eng_29_109.4519_x1747536_01|I've actually managed to twist the frayed ends of a cable back together and slide an end cap onto the end on more than one occasion.|pcc_eng_29_109.4519_x1747536_03|-|It requires a bit of patience and dexterity , but it 's not terribly difficult .|it require a bit of patience and dexterity , but it be not terribly difficult .|not|terribly|difficult|12|13|14|{'lemma': 'difficult', 'ix': 14, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'require'}|{'lemma': 'not', 'ix': 12, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'difficult'}|advmod|{'lemma': 'difficult', 'ix': 14, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'require'}|{'lemma': 'terribly', 'ix': 13, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'difficult'}|advmod|pcc_eng_29-109|12-13-14|16|pcc_eng_29_109.4519_x1747536_02-14-15|contig
pcc_eng_29_109.4518_x1747535_08:18-19-20|much_bigger|It turns out that our Roma and Violet Jasper varieties grew only to cherry tomato size, if not much bigger.|not|much|bigger|not officially autumn|know it 's not officially autumn yet , but I|pcc_eng_29_109.4518_x1747535_08|pcc_eng_29_109.4518_x1747535_07|There are so many that I often overlook some and the fruit over-ripens on the vine, and in those cases, the chickens get a treat.|pcc_eng_29_109.4518_x1747535_09|It's really okay, as I enjoy picking straight off the plant and popping them right into my mouth.|It turns out that our Roma and Violet Jasper varieties grew only to cherry tomato size , if not much bigger .|it turn out that we Roma and Violet Jasper variety grow only to cherry tomato size , if not much big .|not|much|bigger|18|19|20|{'lemma': 'big', 'ix': 20, 'xpos': 'JJR', 'deprel': 'advcl', 'head': 'grow'}|{'lemma': 'not', 'ix': 18, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'big'}|advmod|{'lemma': 'big', 'ix': 20, 'xpos': 'JJR', 'deprel': 'advcl', 'head': 'grow'}|{'lemma': 'much', 'ix': 19, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'big'}|advmod|pcc_eng_29-109|18-19-20|22|pcc_eng_29_109.4518_x1747535_08-20-21|contig
pcc_eng_29_109.4518_x1747535_04:4-5-6|officially_autumn|I know it's not officially autumn yet, but I can smell it coming in the air.|not|officially|autumn|not too comfortable|user who is not too comfortable , there are professional|pcc_eng_29_109.4518_x1747535_04|pcc_eng_29_109.4518_x1747535_03|Good-bye August, Hello September!|pcc_eng_29_109.4518_x1747535_05|This summer has been another learning experience in the garden and I have enjoyed watching the fruits of my labor come to fruition.|I know it 's not officially autumn yet , but I can smell it coming in the air .|I know it be not officially autumn yet , but I can smell it come in the air .|not|officially|autumn|4|5|6|{'lemma': 'autumn', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'know'}|{'lemma': 'not', 'ix': 4, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'autumn'}|advmod|{'lemma': 'autumn', 'ix': 6, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'know'}|{'lemma': 'officially', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'autumn'}|advmod|pcc_eng_29-109|4-5-6|19|pcc_eng_29_109.4518_x1747535_04-6-7|contig
pcc_eng_29_109.4511_x1747524_46:5-6-7|too_comfortable|For a user who is not too comfortable, there are professional recovery services that will not cost the earth and might help save money in the long run.|not|too|comfortable|n't necessarily straight|Happy children are n't necessarily straight - A students ,|pcc_eng_29_109.4511_x1747524_46|pcc_eng_29_109.4511_x1747524_45|If a user is fairly knowledgeable about internet technology and is confident of being in a position to recover data using DIY software, then there are a variety products available online.|pcc_eng_29_109.4511_x1747524_47|Add a Comment|For a user who is not too comfortable , there are professional recovery services that will not cost the earth and might help save money in the long run .|for a user who be not too comfortable , there be professional recovery service that will not cost the earth and might help save money in the long run .|not|too|comfortable|5|6|7|{'lemma': 'comfortable', 'ix': 7, 'xpos': 'JJ', 'deprel': 'acl:relcl', 'head': 'user'}|{'lemma': 'not', 'ix': 5, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'comfortable'}|advmod|{'lemma': 'comfortable', 'ix': 7, 'xpos': 'JJ', 'deprel': 'acl:relcl', 'head': 'user'}|{'lemma': 'too', 'ix': 6, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'comfortable'}|advmod|pcc_eng_29-109|5-6-7|30|pcc_eng_29_109.4511_x1747524_46-7-8|contig
