line_in_source,hit_id,colloc,adv,adj,sent_text,sent_id,adv_index,corpus_segment,date,year,context,context_word,context_type,in_basic,polarity,context_overlap
59111,nyt_eng_19950318_0072_1:25,highly_unusual,highly,unusual,Lee Bass ' decision to pull back the $ 20 million he had given to Yale for a new program in Western Civilization was highly unusual .,nyt_eng_19950318_0072_1,25,nyt_eng_19950318,1995-03-18,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
440709,nyt_eng_19980521_0023_37:8,highly_visible,highly,visible,"We look for a venue that is highly visible , and we could n't pick a better spot than Green Lake .",nyt_eng_19980521_0023_37,8,nyt_eng_19980521,1998-05-21,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
10575,nyt_eng_19940818_0043_47:3,historically_correct,historically,correct,"It 's historically correct to serve it with Southwestern food , in other words .",nyt_eng_19940818_0043_47,3,nyt_eng_19940818,1994-08-18,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
413491,nyt_eng_19980217_0164_31:3,historically_important,historically,important,It is historically important to see the rhythmic relationship between dancers and the music ; it explains in part both how Afro-Cuban music and jazz developed and how they function .,nyt_eng_19980217_0164_31,3,nyt_eng_19980217,1998-02-17,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
124296,nyt_eng_19951012_0219_30:5,historically_low,historically,low,"-LBQ-  Inflation is still historically low , and gilt yields are still too high ,  -RDQ-  the economist said .",nyt_eng_19951012_0219_30,5,nyt_eng_19951012,1995-10-12,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
31962,nyt_eng_19941122_0303_12:7,hiv_positive,hiv,positive,"-LBQ-  When I learned I was HIV positive ,  -RDQ-  said an elegant young man ,  -LBQ-  I became a lot more appreciative of how fragile life is , how ephemeral beauty is , the pleasure in movement .  -RDQ-",nyt_eng_19941122_0303_12,7,nyt_eng_19941122,1994-11-22,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
102761,nyt_eng_19950805_0100_11:10,home_free,home,free,"Stern , in this case , thought he was home free last month with a new collective bargaining agreement .",nyt_eng_19950805_0100_11,10,nyt_eng_19950805,1995-08-05,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
161737,nyt_eng_19960131_0471_6:16,hopelessly_artificial,hopelessly,artificial,"At some point , the broadcasting community will awaken to the reality that sweeps are hopelessly artificial and essentially meaningless .",nyt_eng_19960131_0471_6,16,nyt_eng_19960131,1996-01-31,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
143702,nyt_eng_19951207_0622_2:26,hopelessly_deadlocked,hopelessly,deadlocked,District Judge Charles Gonzalez declared a mistrial in the month-long trial after the jury of six men and six women informed the court they were hopelessly deadlocked .,nyt_eng_19951207_0622_2,26,nyt_eng_19951207,1995-12-07,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
50564,nyt_eng_19950213_0440_23:18,hugely_funny,hugely,funny,"As a leather-and-bandanna type -LRB- she bears an uncanny resemblance to Axl Rose -RRB- , Lynch is hugely funny and quietly heartbreaking .",nyt_eng_19950213_0440_23,18,nyt_eng_19950213,1995-02-13,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
158851,nyt_eng_19960123_0694_6:4,hugely_successful,hugely,successful,They were both hugely successful and you lived to follow them .  -RDQ-,nyt_eng_19960123_0694_6,4,nyt_eng_19960123,1996-01-23,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
47178,nyt_eng_19950131_0304_18:12,hungrybut_determined,hungrybut,determined,"By lunchtime , there was no doubt -- she was definitely hungrybut determined to hold out .",nyt_eng_19950131_0304_18,12,nyt_eng_19950131,1995-01-31,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
48184,nyt_eng_19950203_0373_34:27,hysterically_jealous,hysterically,jealous,"According to transcripts released by the grand jury office last summer , Zlomsowitch , who dated Mrs. Simpson briefly in 1992 , testified that Simpson was hysterically jealous of the couple during that time .",nyt_eng_19950203_0373_34,27,nyt_eng_19950203,1995-02-03,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
46716,nyt_eng_19950130_0150_21:13,ideologically_wrong,ideologically,wrong,"The new political toughs in Washington have simply decided that it is ideologically wrong for us to support public amenities , and so never mind that default on public TV would leave television , over all , more violent .",nyt_eng_19950130_0150_21,13,nyt_eng_19950130,1995-01-30,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
291626,nyt_eng_19970228_0174_20:18,immediately_accessible,immediately,accessible,"-LBQ-  Tejano today is important to the youth , because young people always seek music that is immediately accessible and relevant ,  -RDQ-  says Cameron Randle , vice president of the Austin-based Arista Texas record labels .",nyt_eng_19970228_0174_20,18,nyt_eng_19970228,1997-02-28,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
256455,nyt_eng_19961113_0220_2:14,immediately_acclaimed,immediately,acclaimed,"Albert Cohen published his book in France in 1968 , where it was immediately acclaimed as a masterpiece .",nyt_eng_19961113_0220_2,14,nyt_eng_19961113,1996-11-13,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
350829,nyt_eng_19970821_0171_4:13,immediately_accretive,immediately,accretive,"-LBQ-  This is an excellent strategic fit , and it will be immediately accretive to earnings ,  -RDQ-  Nicholas Chabraja , General Dynamics ' chairman and chief executive , said in a statement .",nyt_eng_19970821_0171_4,13,nyt_eng_19970821,1997-08-21,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
420418,nyt_eng_19980313_0096_27:5,immediately_apparent,immediately,apparent,"The generation gap is immediately apparent at one of many anniversary gatherings  -COL-  a performance of Mozart 's Requiem in the venerable Church of Saint Simon and Saint Jude , 195 years after its world premiere in Prague .",nyt_eng_19980313_0096_27,5,nyt_eng_19980313,1998-03-13,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
23222,nyt_eng_19960723_0237_6:7,immediately_available,immediately,available,Officials from Con Edison were n't immediately available for comment .,nyt_eng_19960723_0237_6,7,nyt_eng_19960723,1996-07-23,1996,not_VP-adv,not,VP-adv,True,negative,False
21118,nyt_eng_19960517_0474_24:14,immediately_available,immediately,available,"The number of issues that advanced , declined or closed unchanged were n't immediately available .",nyt_eng_19960517_0474_24,14,nyt_eng_19960517,1996-05-17,1996,not_VP-adv,not,VP-adv,True,negative,False
33815,nyt_eng_19970508_0652_5:7,immediately_available,immediately,available,Lobbyists for abortion rights were not immediately available for comment Thursday night .,nyt_eng_19970508_0652_5,7,nyt_eng_19970508,1997-05-08,1997,not_VP-adv,not,VP-adv,True,negative,False
21709,nyt_eng_19960603_0459_3:12,immediately_available,immediately,available,ING Barings officials in Mexico City and New York were n't immediately available for comment .,nyt_eng_19960603_0459_3,12,nyt_eng_19960603,1996-06-03,1996,not_VP-adv,not,VP-adv,True,negative,False
33140,nyt_eng_19970421_0363_21:12,immediately_available,immediately,available,"Officials at Telmex , Exide , Tandy and EDS were n't immediately available for comment .",nyt_eng_19970421_0363_21,12,nyt_eng_19970421,1997-04-21,1997,not_VP-adv,not,VP-adv,True,negative,False
38692,nyt_eng_19970917_0375_3:4,immediately_available,immediately,available,Morgan was n't immediately available for comment .,nyt_eng_19970917_0375_3,4,nyt_eng_19970917,1997-09-17,1997,not_VP-adv,not,VP-adv,True,negative,False
27697,nyt_eng_19961121_0294_22:14,immediately_available,immediately,available,"The number of issues that advanced , declined or closed unchanged was n't immediately available .",nyt_eng_19961121_0294_22,14,nyt_eng_19961121,1996-11-21,1996,not_VP-adv,not,VP-adv,True,negative,False
11954,nyt_eng_19950914_0576_4:4,immediately_available,immediately,available,Henning was n't immediately available for comment .,nyt_eng_19950914_0576_4,4,nyt_eng_19950914,1995-09-14,1995,not_VP-adv,not,VP-adv,True,negative,False
30843,nyt_eng_19970218_0397_20:5,immediately_available,immediately,available,Company officials were n't immediately available for comment .,nyt_eng_19970218_0397_20,5,nyt_eng_19970218,1997-02-18,1997,not_VP-adv,not,VP-adv,True,negative,False
37064,nyt_eng_19970805_0236_9:5,immediately_available,immediately,available,Company officials were not immediately available for comment .,nyt_eng_19970805_0236_9,5,nyt_eng_19970805,1997-08-05,1997,not_VP-adv,not,VP-adv,True,negative,False
11124,nyt_eng_19950819_0108_2:10,immediately_available,immediately,available,Kruzel was 50 ; Drew 's age was not immediately available .,nyt_eng_19950819_0108_2,10,nyt_eng_19950819,1995-08-19,1995,not_VP-adv,not,VP-adv,True,negative,False
16550,nyt_eng_19960119_0580_11:9,immediately_available,immediately,available,The Salomon Brothers High Yield Index was n't immediately available .,nyt_eng_19960119_0580_11,9,nyt_eng_19960119,1996-01-19,1996,not_VP-adv,not,VP-adv,True,negative,False
37789,nyt_eng_19970825_0522_5:6,immediately_available,immediately,available,Stockholders ' attorneys were n't immediately available to comment on the settlement .,nyt_eng_19970825_0522_5,6,nyt_eng_19970825,1997-08-25,1997,not_VP-adv,not,VP-adv,True,negative,False
527,nyt_eng_19970821_0592_5:5,immediately_available,immediately,available,No other details were immediately available .,nyt_eng_19970821_0592_5,5,nyt_eng_19970821,1997-08-21,1997,no_det-of-subj-N,no,det-of-subj-N,True,negative,False
30801,nyt_eng_19970217_0203_25:14,immediately_available,immediately,available,"The number of issues that advanced , declined or closed unchanged were n't immediately available .",nyt_eng_19970217_0203_25,14,nyt_eng_19970217,1997-02-17,1997,not_VP-adv,not,VP-adv,True,negative,False
36869,nyt_eng_19970730_1084_6:5,immediately_available,immediately,available,Interline officials were not immediately available to comment .,nyt_eng_19970730_1084_6,5,nyt_eng_19970730,1997-07-30,1997,not_VP-adv,not,VP-adv,True,negative,False
19397,nyt_eng_19960402_0303_5:5,immediately_available,immediately,available,Trading volume was n't immediately available .,nyt_eng_19960402_0303_5,5,nyt_eng_19960402,1996-04-02,1996,not_VP-adv,not,VP-adv,True,negative,False
12485,nyt_eng_19951002_0076_18:5,immediately_available,immediately,available,Globalstar officials were n't immediately available for comment .,nyt_eng_19951002_0076_18,5,nyt_eng_19951002,1995-10-02,1995,not_VP-adv,not,VP-adv,True,negative,False
15885,nyt_eng_19960102_0566_23:9,immediately_available,immediately,available,Details of the second buyout plan were not immediately available .,nyt_eng_19960102_0566_23,9,nyt_eng_19960102,1996-01-02,1996,not_VP-adv,not,VP-adv,True,negative,False
38641,nyt_eng_19970916_0392_14:4,immediately_available,immediately,available,Berger was n't immediately available for comment .,nyt_eng_19970916_0392_14,4,nyt_eng_19970916,1997-09-16,1997,not_VP-adv,not,VP-adv,True,negative,False
19960,nyt_eng_19960417_0688_4:8,immediately_clear,immediately,clear,The motive for the killing was not immediately clear .,nyt_eng_19960417_0688_4,8,nyt_eng_19960417,1996-04-17,1996,not_VP-adv,not,VP-adv,True,negative,False
40190,nyt_eng_19971026_0098_13:4,immediately_clear,immediately,clear,It was not immediately clear if that was enough to win him a seat in Congress .,nyt_eng_19971026_0098_13,4,nyt_eng_19971026,1997-10-26,1997,not_VP-adv,not,VP-adv,True,negative,False
23601,nyt_eng_19960804_0129_28:4,immediately_clear,immediately,clear,"It was not immediately clear whether this observation , made by Garry Glitter , applied to the prince or Dylan , both of whom have been known to fit the description .",nyt_eng_19960804_0129_28,4,nyt_eng_19960804,1996-08-04,1996,not_VP-adv,not,VP-adv,True,negative,False
21067,nyt_eng_19960516_0083_2:15,immediately_clear,immediately,clear,"An 11-member council of ministers was also sworn in , although it was not immediately clear if all were cabinet ministers .",nyt_eng_19960516_0083_2,15,nyt_eng_19960516,1996-05-16,1996,not_VP-adv,not,VP-adv,True,negative,False
405098,nyt_eng_19980121_0770_13:9,immediately_identifiable,immediately,identifiable,"Ms. Murphy 's high , shimmering soprano is immediately identifiable by its  -LBQ-  bloom .  -RDQ-",nyt_eng_19980121_0770_13,9,nyt_eng_19980121,1998-01-21,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
3,nyt_eng_19940710_0078_35:30,immediately_justified,immediately,justified,"Indeed , on Friday , Treasury Secretary Lloyd Bentsen said at the Group of Seven economic summit meeting in Naples that no interest rate increase by the Fed was immediately justified .",nyt_eng_19940710_0078_35,30,nyt_eng_19940710,1994-07-10,1994,no_det-of-subj-N,no,det-of-subj-N,True,negative,False
392554,nyt_eng_19971215_0645_6:21,immediately_recognizable,immediately,recognizable,"There will always be women who feel safe in clothes like those their peers are wearing , labels that are immediately recognizable to their friends and associates .",nyt_eng_19971215_0645_6,21,nyt_eng_19971215,1997-12-15,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
149130,nyt_eng_19951223_0184_19:7,immensely_popular,immensely,popular,"With most kids , Kingston was immensely popular _ more popular than the players .",nyt_eng_19951223_0184_19,7,nyt_eng_19951223,1995-12-23,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
17483,nyt_eng_19940918_0189_4:3,immensely_popular,immensely,popular,D'Amato is immensely popular in Jewish areas in Brooklyn because of his support for Israel and his condemnation of the violence in Crown Heights .,nyt_eng_19940918_0189_4,3,nyt_eng_19940918,1994-09-18,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
411865,nyt_eng_19980211_0203_2:4,immensely_popular,immensely,popular,"He is an immensely popular one , and anything he publishes , up to and including his laundry list , is going to be a smash bestseller .",nyt_eng_19980211_0203_2,4,nyt_eng_19980211,1998-02-11,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
394365,nyt_eng_19971219_0542_14:5,increasingly_able,increasingly,able,"And while companies are increasingly able to police such calls and thus reduce them , it is not hard to balance the productivity gains against the losses .",nyt_eng_19971219_0542_14,5,nyt_eng_19971219,1997-12-19,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
306055,nyt_eng_19970411_0590_7:11,increasingly_common,increasingly,common,Statistics appear to support Badders  -COL-  high bowling scores are increasingly common .,nyt_eng_19970411_0590_7,11,nyt_eng_19970411,1997-04-11,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
364394,nyt_eng_19970928_0161_10:4,increasingly_concerned,increasingly,concerned,Consumer advocates are increasingly concerned about Microsoft 's power over ever-broader swaths of the software business .,nyt_eng_19970928_0161_10,4,nyt_eng_19970928,1997-09-28,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
95563,nyt_eng_19950714_0482_15:18,increasingly_confident,increasingly,confident,"The Republican right and the Christian Coalition want to render the corporation ineffective , and they are increasingly confident they will succeed .",nyt_eng_19950714_0482_15,18,nyt_eng_19950714,1995-07-14,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
432245,nyt_eng_19980424_0183_30:4,increasingly_difficult,increasingly,difficult,-LBQ-  It 's increasingly difficult for a small brand to get a distributor to pay attention to them and carry their product .  -RDQ-,nyt_eng_19980424_0183_30,4,nyt_eng_19980424,1998-04-24,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
117707,nyt_eng_19950921_0364_10:5,increasingly_difficult,increasingly,difficult,"And while it 's increasingly difficult today for a single company to fund large R&D projects , there 's increasing pressure to deliver low-cost products quickly .",nyt_eng_19950921_0364_10,5,nyt_eng_19950921,1995-09-21,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
